XX XXX XXXXXXXX
10 100 01111000
10 100 01111001
10 100 01111010
10 100 01111011
10 100 01111100
10 100 01111101
10 100 01111110
10 100 01111111
10 100 10000000
10 100 10000001
10 100 10000010
10 100 10000011
10 100 10000100
10 100 10000101
10 100 10000110
10 100 10000111
10 100 10001000
10 100 10001001
10 100 10001010
10 100 10001011
10 100 10001100
10 100 10001101
10 100 10001110
10 100 10001111
10 100 10010000
10 100 10010001
10 100 10010010
10 100 10010011
10 100 10010100
10 100 10010101
10 100 10010110
10 100 10010111
10 100 10011000
10 100 10011001
10 100 10011010
10 100 10011011
10 100 10011100
10 100 10011101
10 100 10011110
10 100 10011111
10 100 10100000
10 100 10100001
10 100 10100010
10 100 10100011
10 100 10100100
10 100 10100101
10 100 10100110
10 100 10100111
10 100 10101000
10 100 10101001
10 100 10101010
10 100 10101011
10 100 10101100
10 100 10101101
10 100 10101110
10 100 10101111
10 100 10110000
10 100 10110001
10 100 10110010
10 100 10110011
10 100 10110100
10 100 10110101
10 100 10110110
10 100 10110111
10 100 10111000
10 100 10111001
10 100 10111010
10 100 10111011
10 100 10111100
10 100 10111101
10 100 10111110
10 100 10111111
10 100 11000000
10 100 11000001
10 100 11000010
10 100 11000011
10 100 11000100
10 100 11000101
10 100 11000110
10 100 11000111
10 100 11001000
10 100 11001001
10 100 11001010
10 100 11001011
10 100 11001100
10 100 11001101
10 100 11001110
10 100 11001111
10 100 11010000
10 100 11010001
10 100 11010010
10 100 11010011
10 100 11010100
10 100 11010101
10 100 11010110
10 100 11010111
10 100 11011000
10 100 11011001
10 100 11011010
10 100 11011011
10 100 11011100
10 100 11011101
10 100 11011110
10 100 11011111
10 100 11100000
10 100 11100001
10 100 11100010
10 100 11100011
10 100 11100100
10 100 11100101
10 100 11100110
10 100 11100111
10 100 11101000
10 100 11101001
10 100 11101010
10 100 11101011
10 100 11101100
10 100 11101101
10 100 11101110
10 100 11101111
10 100 11110000
10 100 11110001
10 100 11110010
10 100 11110011
10 100 11110100
10 100 11110101
10 100 11110110
10 100 11110111
10 100 11111000
10 100 11111001
10 100 11111010
10 100 11111011
10 100 11111100
10 100 11111101
10 100 11111110
10 100 11111111
10 101 00000000
10 101 00000001
10 101 00000010
10 101 00000011
10 101 00000100
10 101 00000101
10 101 00000110
10 101 00000111
10 101 00001000
10 101 00001001
10 101 00001010
10 101 00001011
10 101 00001100
10 101 00001101
10 101 00001110
10 101 00001111
10 101 00010000
10 101 00010001
10 101 00010010
10 101 00010011
10 101 00010100
10 101 00010101
10 101 00010110
10 101 00010111
10 101 00011000
10 101 00011001
10 101 00011010
10 101 00011011
10 101 00011100
10 101 00011101
10 101 00011110
10 101 00011111
10 101 00100000
10 101 00100001
10 101 00100010
10 101 00100011
10 101 00100100
10 101 00100101
10 101 00100110
10 101 00100111
10 101 00101000
10 101 00101001
10 101 00101010
10 101 00101011
10 101 00101100
10 101 00101101
10 101 00101110
10 101 00101111
10 101 00110000
10 101 00110001
10 101 00110010
10 101 00110011
10 101 00110100
10 101 00110101
10 101 00110110
10 101 00110111
10 101 00111000
10 101 00111001
10 101 00111010
10 101 00111011
10 101 00111100
10 101 00111101
10 101 00111110
10 101 00111111
10 101 01000000
10 101 01000001
10 101 01000010
10 101 01000011
10 101 01000100
10 101 01000101
10 101 01000110
10 101 01000111
10 101 01001000
10 101 01001001
10 101 01001010
10 101 01001011
10 101 01001100
10 101 01001101
10 101 01001110
10 101 01001111
10 101 01010000
10 101 01010001
10 101 01010010
10 101 01010011
10 101 01010100
10 101 01010101
10 101 01010110
10 101 01010111
10 101 01011000
10 101 01011001
10 101 01011010
10 101 01011011
10 101 01011100
10 101 01011101
10 101 01011110
10 101 01011111
10 101 01100000
10 101 01100001
10 101 01100010
10 101 01100011
10 101 01100100
10 101 01100101
10 101 01100110
10 101 01100111
10 101 01101000
10 101 01101001
10 101 01101010
10 101 01101011
10 101 01101100
10 101 01101101
10 101 01101110
10 101 01101111
10 101 01110000
10 101 01110001
10 101 01110010
10 101 01110011
10 101 01110100
10 101 01110101
10 101 01110110
10 101 01110111
10 101 01111000
10 101 01111001
10 101 01111010
10 101 01111011
10 101 01111100
10 101 01111101
10 101 01111110
10 101 01111111
10 101 10000000
10 101 10000001
10 101 10000010
10 101 10000011
10 101 10000100
10 101 10000101
10 101 10000110
10 101 10000111
10 101 10001000
10 101 10001001
10 101 10001010
10 101 10001011
10 101 10001100
10 101 10001101
10 101 10001110
10 101 10001111
10 101 10010000
10 101 10010001
10 101 10010010
10 101 10010011
10 101 10010100
10 101 10010101
10 101 10010110
10 101 10010111
10 101 10011000
10 101 10011001
10 101 10011010
10 101 10011011
10 101 10011100
10 101 10011101
10 101 10011110
10 101 10011111
10 101 10100000
10 101 10100001
10 101 10100010
10 101 10100011
10 101 10100100
10 101 10100101
10 101 10100110
10 101 10100111
10 101 10101000
10 101 10101001
10 101 10101010
10 101 10101011
10 101 10101100
10 101 10101101
10 101 10101110
10 101 10101111
10 101 10110000
10 101 10110001
10 101 10110010
10 101 10110011
10 101 10110100
10 101 10110101
10 101 10110110
10 101 10110111
10 101 10111000
10 101 10111001
10 101 10111010
10 101 10111011
10 101 10111100
10 101 10111101
10 101 10111110
10 101 10111111
10 101 11000000
10 101 11000001
10 101 11000010
10 101 11000011
10 101 11000100
10 101 11000101
10 101 11000110
10 101 11000111
10 101 11001000
10 101 11001001
10 101 11001010
10 101 11001011
10 101 11001100
10 101 11001101
10 101 11001110
10 101 11001111
10 101 11010000
10 101 11010001
10 101 11010010
10 101 11010011
10 101 11010100
10 101 11010101
10 101 11010110
10 101 11010111
10 101 11011000
10 101 11011001
10 101 11011010
10 101 11011011
10 101 11011100
10 101 11011101
10 101 11011110
10 101 11011111
10 101 11100000
10 101 11100001
10 101 11100010
10 101 11100011
10 101 11100100
10 101 11100101
10 101 11100110
10 101 11100111
10 101 11101000
10 101 11101001
10 101 11101010
10 101 11101011
10 101 11101100
10 101 11101101
10 101 11101110
10 101 11101111
10 101 11110000
10 101 11110001
10 101 11110010
10 101 11110011
10 101 11110100
10 101 11110101
10 101 11110110
10 101 11110111
10 101 11111000
10 101 11111001
10 101 11111010
10 101 11111011
10 101 11111100
10 101 11111101
10 101 11111110
10 101 11111111
10 110 00000000
10 110 00000001
10 110 00000010
10 110 00000011
10 110 00000100
10 110 00000101
10 110 00000110
10 110 00000111
10 110 00001000
10 110 00001001
10 110 00001010
10 110 00001011
10 110 00001100
10 110 00001101
10 110 00001110
10 110 00001111
10 110 00010000
10 110 00010001
10 110 00010010
10 110 00010011
10 110 00010100
10 110 00010101
10 110 00010110
10 110 00010111
10 110 00011000
10 110 00011001
10 110 00011010
10 110 00011011
10 110 00011100
10 110 00011101
10 110 00011110
10 110 00011111
10 110 00100000
10 110 00100001
10 110 00100010
10 110 00100011
10 110 00100100
10 110 00100101
10 110 00100110
10 110 00100111
10 110 00101000
10 110 00101001
10 110 00101010
10 110 00101011
10 110 00101100
10 110 00101101
10 110 00101110
10 110 00101111
10 110 00110000
10 110 00110001
10 110 00110010
10 110 00110011
10 110 00110100
10 110 00110101
10 110 00110110
10 110 00110111
10 110 00111000
10 110 00111001
10 110 00111010
10 110 00111011
10 110 00111100
10 110 00111101
10 110 00111110
10 110 00111111
10 110 01000000
10 110 01000001
10 110 01000010
10 110 01000011
10 110 01000100
10 110 01000101
10 110 01000110
10 110 01000111
10 110 01001000
10 110 01001001
10 110 01001010
10 110 01001011
10 110 01001100
10 110 01001101
10 110 01001110
10 110 01001111
10 110 01010000
10 110 01010001
10 110 01010010
10 110 01010011
10 110 01010100
10 110 01010101
10 110 01010110
10 110 01010111
10 110 01011000
10 110 01011001
10 110 01011010
10 110 01011011
10 110 01011100
10 110 01011101
10 110 01011110
10 110 01011111
10 110 01100000
10 110 01100001
10 110 01100010
10 110 01100011
10 110 01100100
10 110 01100101
10 110 01100110
10 110 01100111
10 110 01101000
10 110 01101001
10 110 01101010
10 110 01101011
10 110 01101100
10 110 01101101
10 110 01101110
10 110 01101111
10 110 01110000
10 110 01110001
10 110 01110010
10 110 01110011
10 110 01110100
10 110 01110101
10 110 01110110
10 110 01110111
10 110 01111000
10 110 01111001
10 110 01111010
10 110 01111011
10 110 01111100
10 110 01111101
10 110 01111110
10 110 01111111
10 110 10000000
10 110 10000001
10 110 10000010
10 110 10000011
10 110 10000100
10 110 10000101
10 110 10000110
10 110 10000111
10 110 10001000
10 110 10001001
10 110 10001010
10 110 10001011
10 110 10001100
10 110 10001101
10 110 10001110
10 110 10001111
10 110 10010000
10 110 10010001
10 110 10010010
10 110 10010011
10 110 10010100
10 110 10010101
10 110 10010110
10 110 10010111
10 110 10011000
10 110 10011001
10 110 10011010
10 110 10011011
10 110 10011100
10 110 10011101
10 110 10011110
10 110 10011111
10 110 10100000
10 110 10100001
10 110 10100010
10 110 10100011
10 110 10100100
10 110 10100101
10 110 10100110
10 110 10100111
10 110 10101000
10 110 10101001
10 110 10101010
10 110 10101011
10 110 10101100
10 110 10101101
10 110 10101110
10 110 10101111
10 110 10110000
10 110 10110001
10 110 10110010
10 110 10110011
10 110 10110100
10 110 10110101
10 110 10110110
10 110 10110111
10 110 10111000
10 110 10111001
10 110 10111010
10 110 10111011
10 110 10111100
10 110 10111101
10 110 10111110
10 110 10111111
10 110 11000000
10 110 11000001
10 110 11000010
10 110 11000011
10 110 11000100
10 110 11000101
10 110 11000110
10 110 11000111
10 110 11001000
10 110 11001001
10 110 11001010
10 110 11001011
10 110 11001100
10 110 11001101
10 110 11001110
10 110 11001111
10 110 11010000
10 110 11010001
10 110 11010010
10 110 11010011
10 110 11010100
10 110 11010101
10 110 11010110
10 110 11010111
10 110 11011000
10 110 11011001
10 110 11011010
10 110 11011011
10 110 11011100
10 110 11011101
10 110 11011110
10 110 11011111
10 110 11100000
10 110 11100001
10 110 11100010
10 110 11100011
10 110 11100100
10 110 11100101
10 110 11100110
10 110 11100111
10 110 11101000
10 110 11101001
10 110 11101010
10 110 11101011
10 110 11101100
10 110 11101101
10 110 11101110
10 110 11101111
10 110 11110000
10 110 11110001
10 110 11110010
10 110 11110011
10 110 11110100
10 110 11110101
10 110 11110110
10 110 11110111
10 110 11111000
10 110 11111001
10 110 11111010
10 110 11111011
10 110 11111100
10 110 11111101
10 110 11111110
10 110 11111111
10 111 00000000
10 111 00000001
10 111 00000010
10 111 00000011
10 111 00000100
10 111 00000101
10 111 00000110
10 111 00000111
10 111 00001000
10 111 00001001
10 111 00001010
10 111 00001011
10 111 00001100
10 111 00001101
10 111 00001110
10 111 00001111
10 111 00010000
10 111 00010001
10 111 00010010
10 111 00010011
10 111 00010100
10 111 00010101
10 111 00010110
10 111 00010111
10 111 00011000
10 111 00011001
10 111 00011010
10 111 00011011
10 111 00011100
10 111 00011101
10 111 00011110
10 111 00011111
10 111 00100000
10 111 00100001
10 111 00100010
10 111 00100011
10 111 00100100
10 111 00100101
10 111 00100110
10 111 00100111
10 111 00101000
10 111 00101001
10 111 00101010
10 111 00101011
10 111 00101100
10 111 00101101
10 111 00101110
10 111 00101111
10 111 00110000
10 111 00110001
10 111 00110010
10 111 00110011
10 111 00110100
10 111 00110101
10 111 00110110
10 111 00110111
10 111 00111000
10 111 00111001
10 111 00111010
10 111 00111011
10 111 00111100
10 111 00111101
10 111 00111110
10 111 00111111
10 111 01000000
10 111 01000001
10 111 01000010
10 111 01000011
10 111 01000100
10 111 01000101
10 111 01000110
10 111 01000111
10 111 01001000
10 111 01001001
10 111 01001010
10 111 01001011
10 111 01001100
10 111 01001101
10 111 01001110
10 111 01001111
10 111 01010000
10 111 01010001
10 111 01010010
10 111 01010011
10 111 01010100
10 111 01010101
10 111 01010110
10 111 01010111
10 111 01011000
10 111 01011001
10 111 01011010
10 111 01011011
10 111 01011100
10 111 01011101
10 111 01011110
10 111 01011111
10 111 01100000
10 111 01100001
10 111 01100010
10 111 01100011
10 111 01100100
10 111 01100101
10 111 01100110
10 111 01100111
10 111 01101000
10 111 01101001
10 111 01101010
10 111 01101011
10 111 01101100
10 111 01101101
10 111 01101110
10 111 01101111
10 111 01110000
10 111 01110001
10 111 01110010
10 111 01110011
10 111 01110100
10 111 01110101
10 111 01110110
10 111 01110111
10 111 01111000
10 111 01111001
10 111 01111010
10 111 01111011
10 111 01111100
10 111 01111101
10 111 01111110
10 111 01111111
10 111 10000000
10 111 10000001
10 111 10000010
10 111 10000011
10 111 10000100
10 111 10000101
10 111 10000110
10 111 10000111
10 111 10001000
10 111 10001001
10 111 10001010
10 111 10001011
10 111 10001100
10 111 10001101
10 111 10001110
10 111 10001111
10 111 10010000
10 111 10010001
10 111 10010010
10 111 10010011
10 111 10010100
10 111 10010101
10 111 10010110
10 111 10010111
10 111 10011000
10 111 10011001
10 111 10011010
10 111 10011011
10 111 10011100
10 111 10011101
10 111 10011110
10 111 10011111
10 111 10100000
10 111 10100001
10 111 10100010
10 111 10100011
10 111 10100100
10 111 10100101
10 111 10100110
10 111 10100111
10 111 10101000
10 111 10101001
10 111 10101010
10 111 10101011
10 111 10101100
10 111 10101101
10 111 10101110
10 111 10101111
10 111 10110000
10 111 10110001
10 111 10110010
10 111 10110011
10 111 10110100
10 111 10110101
10 111 10110110
10 111 10110111
10 111 10111000
10 111 10111001
10 111 10111010
10 111 10111011
10 111 10111100
10 111 10111101
10 111 10111110
10 111 10111111
10 111 11000000
10 111 11000001
10 111 11000010
10 111 11000011
10 111 11000100
10 111 11000101
10 111 11000110
10 111 11000111
10 111 11001000
10 111 11001001
10 111 11001010
10 111 11001011
10 111 11001100
10 111 11001101
10 111 11001110
10 111 11001111
10 111 11010000
10 111 11010001
10 111 11010010
10 111 11010011
10 111 11010100
10 111 11010101
10 111 11010110
10 111 11010111
10 111 11011000
10 111 11011001
10 111 11011010
10 111 11011011
10 111 11011100
10 111 11011101
10 111 11011110
10 111 11011111
10 111 11100000
10 111 11100001
10 111 11100010
10 111 11100011
10 111 11100100
10 111 11100101
10 111 11100110
10 111 11100111
10 111 11101000
10 111 11101001
10 111 11101010
10 111 11101011
10 111 11101100
10 111 11101101
10 111 11101110
10 111 11101111
10 111 11110000
10 111 11110001
10 111 11110010
10 111 11110011
10 111 11110100
10 111 11110101
10 111 11110110
10 111 11110111
10 111 11111000
10 111 11111001
10 111 11111010
10 111 11111011
10 111 11111100
10 111 11111101
10 111 11111110
10 111 11111111
11 000 00000000
11 000 00000001
11 000 00000010
11 000 00000011
11 000 00000100
11 000 00000101
11 000 00000110
11 000 00000111
11 000 00001000
11 000 00001001
11 000 00001010
11 000 00001011
11 000 00001100
11 000 00001101
11 000 00001110
11 000 00001111
11 000 00010000
11 000 00010001
11 000 00010010
11 000 00010011
11 000 00010100
11 000 00010101
11 000 00010110
11 000 00010111
11 000 00011000
11 000 00011001
11 000 00011010
11 000 00011011
11 000 00011100
11 000 00011101
11 000 00011110
11 000 00011111
11 000 00100000
11 000 00100001
11 000 00100010
11 000 00100011
11 000 00100100
11 000 00100101
11 000 00100110
11 000 00100111
11 000 00101000
11 000 00101001
11 000 00101010
11 000 00101011
11 000 00101100
11 000 00101101
11 000 00101110
11 000 00101111
11 000 00110000
11 000 00110001
11 000 00110010
11 000 00110011
11 000 00110100
11 000 00110101
11 000 00110110
11 000 00110111
11 000 00111000
11 000 00111001
11 000 00111010
11 000 00111011
11 000 00111100
11 000 00111101
11 000 00111110
11 000 00111111
11 000 01000000
11 000 01000001
11 000 01000010
11 000 01000011
11 000 01000100
11 000 01000101
11 000 01000110
11 000 01000111
11 000 01001000
11 000 01001001
11 000 01001010
11 000 01001011
11 000 01001100
11 000 01001101
11 000 01001110
11 000 01001111
11 000 01010000
11 000 01010001
11 000 01010010
11 000 01010011
11 000 01010100
11 000 01010101
11 000 01010110
11 000 01010111
11 000 01011000
11 000 01011001
11 000 01011010
11 000 01011011
11 000 01011100
11 000 01011101
11 000 01011110
11 000 01011111
11 000 01100000
11 000 01100001
11 000 01100010
11 000 01100011
11 000 01100100
11 000 01100101
11 000 01100110
11 000 01100111
11 000 01101000
11 000 01101001
11 000 01101010
11 000 01101011
11 000 01101100
11 000 01101101
11 000 01101110
11 000 01101111
11 000 01110000
11 000 01110001
11 000 01110010
11 000 01110011
11 000 01110100
11 000 01110101
11 000 01110110
11 000 01110111
11 000 01111000
11 000 01111001
11 000 01111010
11 000 01111011
11 000 01111100
11 000 01111101
11 000 01111110
11 000 01111111
11 000 10000000
11 000 10000001
11 000 10000010
11 000 10000011
11 000 10000100
11 000 10000101
11 000 10000110
11 000 10000111
11 000 10001000
11 000 10001001
11 000 10001010
11 000 10001011
11 000 10001100
11 000 10001101
11 000 10001110
11 000 10001111
11 000 10010000
11 000 10010001
11 000 10010010
11 000 10010011
11 000 10010100
11 000 10010101
11 000 10010110
11 000 10010111
11 000 10011000
11 000 10011001
11 000 10011010
11 000 10011011
11 000 10011100
11 000 10011101
11 000 10011110
11 000 10011111
11 000 10100000
11 000 10100001
11 000 10100010
11 000 10100011
11 000 10100100
11 000 10100101
11 000 10100110
11 000 10100111
11 000 10101000
11 000 10101001
11 000 10101010
11 000 10101011
11 000 10101100
11 000 10101101
11 000 10101110
11 000 10101111
11 000 10110000
11 000 10110001
11 000 10110010
11 000 10110011
11 000 10110100
11 000 10110101
11 000 10110110
11 000 10110111
11 000 10111000
11 000 10111001
11 000 10111010
11 000 10111011
11 000 10111100
11 000 10111101
11 000 10111110
11 000 10111111
11 000 11000000
11 000 11000001
11 000 11000010
11 000 11000011
11 000 11000100
11 000 11000101
11 000 11000110
11 000 11000111
11 000 11001000
11 000 11001001
11 000 11001010
11 000 11001011
11 000 11001100
11 000 11001101
11 000 11001110
11 000 11001111
11 000 11010000
11 000 11010001
11 000 11010010
11 000 11010011
11 000 11010100
11 000 11010101
11 000 11010110
11 000 11010111
11 000 11011000
11 000 11011001
11 000 11011010
11 000 11011011
11 000 11011100
11 000 11011101
11 000 11011110
11 000 11011111
11 000 11100000
11 000 11100001
11 000 11100010
11 000 11100011
11 000 11100100
11 000 11100101
11 000 11100110
11 000 11100111
11 000 11101000
11 000 11101001
11 000 11101010
11 000 11101011
11 000 11101100
11 000 11101101
11 000 11101110
11 000 11101111
11 000 11110000
11 000 11110001
11 000 11110010
11 000 11110011
11 000 11110100
11 000 11110101
11 000 11110110
11 000 11110111
11 000 11111000
11 000 11111001
11 000 11111010
11 000 11111011
11 000 11111100
11 000 11111101
11 000 11111110
11 000 11111111
11 001 00000000
11 001 00000001
11 001 00000010
11 001 00000011
11 001 00000100
11 001 00000101
11 001 00000110
11 001 00000111
11 001 00001000
11 001 00001001
11 001 00001010
11 001 00001011
11 001 00001100
11 001 00001101
11 001 00001110
11 001 00001111
11 001 00010000
11 001 00010001
11 001 00010010
11 001 00010011
11 001 00010100
11 001 00010101
11 001 00010110
11 001 00010111
11 001 00011000
11 001 00011001
11 001 00011010
11 001 00011011
11 001 00011100
11 001 00011101
11 001 00011110
11 001 00011111
11 001 00100000
11 001 00100001
11 001 00100010
11 001 00100011
11 001 00100100
11 001 00100101
11 001 00100110
11 001 00100111
11 001 00101000
11 001 00101001
11 001 00101010
11 001 00101011
11 001 00101100
11 001 00101101
11 001 00101110
11 001 00101111
11 001 00110000
11 001 00110001
11 001 00110010
11 001 00110011
11 001 00110100
11 001 00110101
11 001 00110110
11 001 00110111
11 001 00111000
11 001 00111001
11 001 00111010
11 001 00111011
11 001 00111100
11 001 00111101
11 001 00111110
11 001 00111111
11 001 01000000
11 001 01000001
11 001 01000010
11 001 01000011
11 001 01000100
11 001 01000101
11 001 01000110
11 001 01000111
11 001 01001000
11 001 01001001
11 001 01001010
11 001 01001011
11 001 01001100
11 001 01001101
11 001 01001110
11 001 01001111
11 001 01010000
11 001 01010001
11 001 01010010
11 001 01010011
11 001 01010100
11 001 01010101
11 001 01010110
11 001 01010111
11 001 01011000
11 001 01011001
11 001 01011010
11 001 01011011
11 001 01011100
11 001 01011101
11 001 01011110
11 001 01011111
11 001 01100000
11 001 01100001
11 001 01100010
11 001 01100011
11 001 01100100
11 001 01100101
11 001 01100110
11 001 01100111
11 001 01101000
11 001 01101001
11 001 01101010
11 001 01101011
11 001 01101100
11 001 01101101
11 001 01101110
11 001 01101111
11 001 01110000
11 001 01110001
11 001 01110010
11 001 01110011
11 001 01110100
11 001 01110101
11 001 01110110
11 001 01110111
11 001 01111000
11 001 01111001
11 001 01111010
11 001 01111011
11 001 01111100
11 001 01111101
11 001 01111110
11 001 01111111
11 001 10000000
11 001 10000001
11 001 10000010
11 001 10000011
11 001 10000100
11 001 10000101
11 001 10000110
11 001 10000111
11 001 10001000
11 001 10001001
11 001 10001010
11 001 10001011
11 001 10001100
11 001 10001101
11 001 10001110
11 001 10001111
11 001 10010000
11 001 10010001
11 001 10010010
11 001 10010011
11 001 10010100
11 001 10010101
11 001 10010110
11 001 10010111
11 001 10011000
11 001 10011001
11 001 10011010
11 001 10011011
11 001 10011100
11 001 10011101
11 001 10011110
11 001 10011111
11 001 10100000
11 001 10100001
11 001 10100010
11 001 10100011
11 001 10100100
11 001 10100101
11 001 10100110
11 001 10100111
11 001 10101000
11 001 10101001
11 001 10101010
11 001 10101011
11 001 10101100
11 001 10101101
11 001 10101110
11 001 10101111
11 001 10110000
11 001 10110001
11 001 10110010
11 001 10110011
11 001 10110100
11 001 10110101
11 001 10110110
11 001 10110111
11 001 10111000
11 001 10111001
11 001 10111010
11 001 10111011
11 001 10111100
11 001 10111101
11 001 10111110
11 001 10111111
11 001 11000000
11 001 11000001
11 001 11000010
11 001 11000011
11 001 11000100
11 001 11000101
11 001 11000110
11 001 11000111
11 001 11001000
11 001 11001001
11 001 11001010
11 001 11001011
11 001 11001100
11 001 11001101
11 001 11001110
11 001 11001111
11 001 11010000
11 001 11010001
11 001 11010010
11 001 11010011
11 001 11010100
11 001 11010101
11 001 11010110
11 001 11010111
11 001 11011000
11 001 11011001
11 001 11011010
11 001 11011011
11 001 11011100
11 001 11011101
11 001 11011110
11 001 11011111
11 001 11100000
11 001 11100001
11 001 11100010
11 001 11100011
11 001 11100100
11 001 11100101
11 001 11100110
11 001 11100111
11 001 11101000
11 001 11101001
11 001 11101010
11 001 11101011
11 001 11101100
11 001 11101101
11 001 11101110
11 001 11101111
11 001 11110000
11 001 11110001
11 001 11110010
11 001 11110011
11 001 11110100
11 001 11110101
11 001 11110110
11 001 11110111
11 001 11111000
11 001 11111001
11 001 11111010
11 001 11111011
11 001 11111100
11 001 11111101
11 001 11111110
11 001 11111111
11 010 00000000
11 010 00000001
11 010 00000010
11 010 00000011
11 010 00000100
11 010 00000101
11 010 00000110
11 010 00000111
11 010 00001000
11 010 00001001
11 010 00001010
11 010 00001011
11 010 00001100
11 010 00001101
11 010 00001110
11 010 00001111
11 010 00010000
11 010 00010001
11 010 00010010
11 010 00010011
11 010 00010100
11 010 00010101
11 010 00010110
11 010 00010111
11 010 00011000
11 010 00011001
11 010 00011010
11 010 00011011
11 010 00011100
11 010 00011101
11 010 00011110
11 010 00011111
11 010 00100000
11 010 00100001
11 010 00100010
11 010 00100011
11 010 00100100
11 010 00100101
11 010 00100110
11 010 00100111
11 010 00101000
11 010 00101001
11 010 00101010
11 010 00101011
11 010 00101100
11 010 00101101
11 010 00101110
11 010 00101111
11 010 00110000
11 010 00110001
11 010 00110010
11 010 00110011
11 010 00110100
11 010 00110101
11 010 00110110
11 010 00110111
11 010 00111000
11 010 00111001
11 010 00111010
11 010 00111011
11 010 00111100
11 010 00111101
11 010 00111110
11 010 00111111
11 010 01000000
11 010 01000001
11 010 01000010
11 010 01000011
11 010 01000100
11 010 01000101
11 010 01000110
11 010 01000111
11 010 01001000
11 010 01001001
11 010 01001010
11 010 01001011
11 010 01001100
11 010 01001101
11 010 01001110
11 010 01001111
11 010 01010000
11 010 01010001
11 010 01010010
11 010 01010011
11 010 01010100
11 010 01010101
11 010 01010110
11 010 01010111
11 010 01011000
11 010 01011001
11 010 01011010
11 010 01011011
11 010 01011100
11 010 01011101
11 010 01011110
11 010 01011111
11 010 01100000
11 010 01100001
11 010 01100010
11 010 01100011
11 010 01100100
11 010 01100101
11 010 01100110
11 010 01100111
11 010 01101000
11 010 01101001
11 010 01101010
11 010 01101011
11 010 01101100
11 010 01101101
11 010 01101110
11 010 01101111
11 010 01110000
11 010 01110001
11 010 01110010
11 010 01110011
11 010 01110100
11 010 01110101
11 010 01110110
11 010 01110111
11 010 01111000
11 010 01111001
11 010 01111010
11 010 01111011
11 010 01111100
11 010 01111101
11 010 01111110
11 010 01111111
11 010 10000000
11 010 10000001
11 010 10000010
11 010 10000011
11 010 10000100
11 010 10000101
11 010 10000110
11 010 10000111
11 010 10001000
11 010 10001001
11 010 10001010
11 010 10001011
11 010 10001100
11 010 10001101
11 010 10001110
11 010 10001111
11 010 10010000
11 010 10010001
11 010 10010010
11 010 10010011
11 010 10010100
11 010 10010101
11 010 10010110
11 010 10010111
11 010 10011000
11 010 10011001
11 010 10011010
11 010 10011011
11 010 10011100
11 010 10011101
11 010 10011110
11 010 10011111
11 010 10100000
11 010 10100001
11 010 10100010
11 010 10100011
11 010 10100100
11 010 10100101
11 010 10100110
11 010 10100111
11 010 10101000
11 010 10101001
11 010 10101010
11 010 10101011
11 010 10101100
11 010 10101101
11 010 10101110
11 010 10101111
11 010 10110000
11 010 10110001
11 010 10110010
11 010 10110011
11 010 10110100
11 010 10110101
11 010 10110110
11 010 10110111
11 010 10111000
11 010 10111001
11 010 10111010
11 010 10111011
11 010 10111100
11 010 10111101
11 010 10111110
11 010 10111111
11 010 11000000
11 010 11000001
11 010 11000010
11 010 11000011
11 010 11000100
11 010 11000101
11 010 11000110
11 010 11000111
11 010 11001000
11 010 11001001
11 010 11001010
11 010 11001011
11 010 11001100
11 010 11001101
11 010 11001110
11 010 11001111
11 010 11010000
11 010 11010001
11 010 11010010
11 010 11010011
11 010 11010100
11 010 11010101
11 010 11010110
11 010 11010111
11 010 11011000
11 010 11011001
11 010 11011010
11 010 11011011
11 010 11011100
11 010 11011101
11 010 11011110
11 010 11011111
11 010 11100000
11 010 11100001
11 010 11100010
11 010 11100011
11 010 11100100
11 010 11100101
11 010 11100110
11 010 11100111
11 010 11101000
11 010 11101001
11 010 11101010
11 010 11101011
11 010 11101100
11 010 11101101
11 010 11101110
11 010 11101111
11 010 11110000
11 010 11110001
11 010 11110010
11 010 11110011
11 010 11110100
11 010 11110101
11 010 11110110
11 010 11110111
11 010 11111000
11 010 11111001
11 010 11111010
11 010 11111011
11 010 11111100
11 010 11111101
11 010 11111110
11 010 11111111
11 011 00000000
11 011 00000001
11 011 00000010
11 011 00000011
11 011 00000100
11 011 00000101
11 011 00000110
11 011 00000111
11 011 00001000
11 011 00001001
11 011 00001010
11 011 00001011
11 011 00001100
11 011 00001101
11 011 00001110
11 011 00001111
11 011 00010000
11 011 00010001
11 011 00010010
11 011 00010011
11 011 00010100
11 011 00010101
11 011 00010110
11 011 00010111
11 011 00011000
11 011 00011001
11 011 00011010
11 011 00011011
11 011 00011100
11 011 00011101
11 011 00011110
11 011 00011111
11 011 00100000
11 011 00100001
11 011 00100010
11 011 00100011
11 011 00100100
11 011 00100101
11 011 00100110
11 011 00100111
11 011 00101000
11 011 00101001
11 011 00101010
11 011 00101011
11 011 00101100
11 011 00101101
11 011 00101110
11 011 00101111
11 011 00110000
11 011 00110001
11 011 00110010
11 011 00110011
11 011 00110100
11 011 00110101
11 011 00110110
11 011 00110111
11 011 00111000
11 011 00111001
11 011 00111010
11 011 00111011
11 011 00111100
11 011 00111101
11 011 00111110
11 011 00111111
11 011 01000000
11 011 01000001
11 011 01000010
11 011 01000011
11 011 01000100
11 011 01000101
11 011 01000110
11 011 01000111
11 011 01001000
11 011 01001001
11 011 01001010
11 011 01001011
